1.272781 4.249273 -0.606555 -0.241974 0.383899 1
0.180686 0.499920 -0.898112 -1.105866 -0.723745 0
2.365256 2.326299 -0.263527 -0.543391 -0.086010 0
4.835043 5.605059 0.591456 0.300548 0.954504 1
     
8.541945 19.395330 1.029538 2.570268 0.153856 0
3.899395 3.555988 -0.813557 -0.846093 0.467848 0
10.674753 15.253775 1.704937 1.347205 -0.725322 1
0.118230 0.354578 -1.697085 -1.384361 2.383201 0
2.478495 2.478495 -0.588089 -0.784325 -0.725322 0
4.478220 4.244052 -0.026434 -0.438724 0.185255 1
9.292550 9.292550 1.637722 0.559453 -0.725322 0
6.955951 24.139982 -0.195298 1.744563 1.158631 1
6.078463 10.856071 -0.256286 0.055115 -0.725322 0
8.314754 7.343781 0.537800 -0.104598 -0.725322 0
7.782203 9.558268 0.460491 0.027547 -0.725322 1
5.166190 8.282240 -0.370844 -0.314400 -0.128737 0
2.651115 2.717361 -1.058569 -1.045112 -0.725322 0
2.465540 3.465793 -0.959796 -0.790327 2.383201 0
4.324918 6.006945 0.194523 -0.071738 -0.725322 1
0.102807 0.711088 -1.697257 -1.289517 -0.693923 0
13.935988 13.623292 1.903614 0.825137 -0.725322 0
7.354823 7.354823 0.151256 -0.337964 1.095833 0
6.127372 6.893566 -0.215076 -0.335490 -0.725322 0
3.788437 10.444880 0.258410 0.613359 0.248054 1
     
1.760133 5.967900 0.012131 0.692798 -0.362613 0
9.630539 24.256235 1.780623 3.644563 -0.541366 1
0.129950 1.714597 -1.146017 -0.751899 2.997943 0
9.328112 9.328112 1.382327 0.235953 -0.541366 0
4.873425 8.510753 0.420617 0.431538 -0.541366 0
7.002090 7.002090 1.459090 0.271551 -0.541366 1
1.665770 2.733089 -0.452739 -0.451776 1.782423 0
0.637222 0.708980 -0.865806 -0.787565 -0.434114 0
2.674885 2.113704 0.082734 -0.366723 -0.541366 0
11.503442 15.607411 2.466034 1.493787 -0.255361 1
3.834792 5.481827 0.050387 -0.173901 -0.541366 0
3.229186 7.032445 -0.013320 0.105562 -0.541366 0
1.744697 1.744697 -0.470200 -0.623142 -0.005107 0
0.852197 1.598786 -0.865636 -0.615753 -0.541366 0
1.085299 2.683228 -0.745157 -0.439633 2.104178 1
0.152134 0.227836 -1.125169 -0.903431 -0.541366 0
2.630298 2.704507 -0.239121 -0.432359 0.709905 0
1.161670 1.199756 -0.796228 -0.757270 -0.541366 1
0.054974 1.695855 -1.154768 -0.708210 -0.541366 0
3.592532 8.470226 0.564608 0.263474 -0.040858 1
1.625969 3.399587 -0.344392 -0.127563 -0.541366 0
     
3.625976 3.201494 -0.257120 -0.812385 -0.778383 1
1.218679 6.310784 -0.950538 -0.025330 0.730483 0
3.419034 6.097110 -0.000569 0.223475 -0.778383 0
15.539993 24.459852 2.753379 3.149835 2.541122 1
9.921581 9.921581 1.285197 0.245980 -0.778383 0
1.674473 7.265973 -0.903719 -0.132327 -0.778383 0
3.871370 5.470511 -0.026585 -0.455072 0.696953 1
1.631394 1.853696 -0.917743 -1.061976 -0.275428 0
1.425647 10.131838 -1.011565 0.778331 -0.778383 0
5.856361 6.883756 0.052005 -0.417394 1.199908 1
6.640733 7.752255 0.419579 -0.142527 -0.778383 0
6.848724 9.045442 0.613484 0.089978 -0.275428 0
2.591280 2.674522 -0.495251 -0.953761 0.831074 0
1.809031 4.763358 -0.560554 -0.486828 -0.778383 1
     
0.068336 0.577465 -1.189631 -0.983564 1.854378 0
3.284038 9.519756 0.689957 2.496508 -0.723479 1
3.423814 2.969793 0.035060 -0.461030 -0.472854 0
2.845029 5.913253 0.232161 0.431700 -0.365443 0
0.636296 1.049206 -0.907660 -0.963982 -0.723479 0
2.370819 2.370819 0.427747 -0.192476 1.353128 0
4.336972 11.213225 1.109239 2.322481 0.816074 1
5.649808 6.429860 1.472579 0.899082 -0.723479 0
3.414310 4.186914 0.588090 0.545118 -0.114818 1
0.091470 0.601528 -1.179260 -1.096009 2.821074 0
0.904411 0.904411 -0.552834 -0.863085 -0.723479 0
0.426908 2.928309 -1.015284 -0.065837 -0.544461 1
2.828708 3.623984 0.109856 -0.188752 0.135807 0
0.063661 1.737098 -1.196598 -0.685137 -0.723479 0
2.850685 2.690640 0.117671 -0.404534 -0.114818 1
0.607459 1.542266 -0.861102 -0.708943 -0.723479 0
7.688629 11.797099 2.461659 2.339288 1.281521 1
7.393640 8.267829 2.116413 1.179945 -0.723479 0
2.008441 2.190108 -0.216088 -0.146350 0.995092 1
0.376692 1.893394 -0.986823 -0.678813 -0.723479 0
4.052262 3.631937 0.310322 -0.167957 -0.723479 0
3.047561 6.532752 0.514658 0.636163 0.637056 1
6.504679 6.580461 1.070309 0.263557 -0.723479 0
0.483173 2.193233 -0.941112 -0.705619 -0.723479 1
0.954985 1.689147 -0.826109 -0.588843 -0.365443 0
1.179908 2.786194 -0.590137 -0.403387 -0.723479 0
4.108532 4.108532 0.937022 0.155812 2.033395 0
0.812987 0.749981 -0.769065 -1.010963 -0.544461 1
0.442016 0.873507 -0.961043 -0.954376 -0.723479 0
     
0.329297 0.329297 -0.950299 -1.259544 2.305800 0
6.164814 5.912607 1.197687 1.442647 -0.765153 0
4.321118 9.844065 0.162257 1.567795 0.382577 1
3.038469 7.631521 -0.023968 1.418852 -0.765153 0
4.659371 8.288560 0.642514 0.866950 1.282149 1
8.631242 7.511532 2.003262 1.088855 -0.299857 0
3.064910 6.222116 0.302251 0.866034 0.351557 1
4.278410 3.650631 0.379704 -0.202048 -0.765153 0
11.551588 11.551588 3.219951 2.056254 1.685405 1
5.300071 4.308626 0.868860 0.186884 -0.610055 0
1.666569 3.420513 -0.472634 0.102641 -0.082719 0
0.904821 1.077339 -0.794895 -1.077333 -0.765153 1
1.387300 1.749647 -0.542011 -0.785701 -0.765153 0
0.168843 1.741711 -1.058665 -0.705017 1.592346 0
2.337754 4.487215 -0.338164 0.164622 -0.392917 1
1.039978 1.552402 -0.779983 -0.929758 -0.765153 0
0.195878 0.475452 -1.067345 -1.261024 -0.765153 0
2.982347 4.935760 0.032543 0.275753 2.305800 1
3.463440 4.494524 0.245013 -0.098491 -0.454956 0
0.263039 0.323826 -1.069884 -1.333034 -0.765153 0
5.973126 9.116363 1.149925 1.425144 -0.113739 1
2.652220 3.026947 -0.372715 -0.730255 -0.765153 0
1.467353 5.456020 -0.514985 0.109698 -0.020680 1
0.793062 1.117181 -0.827348 -0.989819 -0.765153 0
2.709949 2.709949 -0.016772 -0.517290 1.158070 0
1.667073 1.696567 -0.406004 -0.826771 -0.672094 1
0.476812 1.739495 -0.968295 -0.856043 -0.765153 0
     
3.003237 3.003237 0.749557 -0.183440 -0.621520 0
0.348567 5.379193 -1.170110 1.391672 0.396236 0
1.759971 8.765263 -0.440991 1.670298 2.304528 1
4.069011 5.304801 0.749757 0.013872 -0.748740 0
1.516842 1.941098 -0.516484 -0.995860 0.936919 1
4.348245 5.186348 0.883280 0.466889 -0.748740 0
3.240131 3.240131 0.665044 -0.246957 -0.748740 0
0.445945 3.107370 -1.160366 0.100365 1.032333 0
5.226030 8.783067 1.158822 1.947584 0.905114 1
5.851103 5.571550 1.668678 0.533162 -0.748740 0
3.208715 5.150470 0.635327 0.952667 -0.748740 1
1.044670 1.669312 -0.675879 -0.901602 1.700236 0
1.278135 5.507999 -0.358143 0.854350 -0.430691 1
3.243484 2.496993 0.479897 -0.386106 -0.239862 0
1.153706 1.897285 -0.655891 -0.885273 -0.748740 0
0.526982 5.220147 -1.069669 0.880185 2.399943 0
6.674119 6.674119 2.013425 0.766430 -0.748740 1
5.622756 5.160701 1.457837 0.348874 -0.748740 0
3.443814 4.202633 0.531252 0.300331 0.078187 0
0.432313 1.190387 -1.243757 -1.206420 -0.748740 0
0.505070 0.798707 -1.128328 -1.461334 0.269016 0
0.905831 0.817815 -1.029135 -1.520232 -0.748740 0
1.152690 1.570429 -0.664267 -1.067041 -0.748740 0
0.756377 0.609743 -0.879855 -1.372422 -0.494301 1
     
3.866622 3.866622 1.018639 0.390786 -0.214352 0
2.485673 2.976723 0.020276 -0.015385 0.294734 0
3.493106 6.660170 0.727498 1.096402 1.312907 1
1.481808 2.899172 -0.472351 -0.166586 -0.723438 0
1.035950 2.435025 -0.652345 -0.027761 -0.723438 0
2.764856 2.245583 0.669382 0.119197 -0.309806 0
5.230429 5.230429 1.118409 0.468369 -0.723438 1
2.517471 4.679577 0.115377 0.295732 -0.723438 0
0.596597 1.406293 -0.877068 -0.630580 2.426533 0
9.479278 12.208623 2.590648 3.125779 -0.723438 1
6.358764 6.995111 1.540126 1.264021 -0.500713 0
0.640879 1.168151 -0.831902 -0.873493 0.740185 1
0.277644 0.499950 -1.074347 -1.101926 -0.627985 0
0.368671 0.600228 -0.984484 -1.108107 -0.723438 0
1.436061 3.256948 -0.392862 -0.171876 2.299262 1
1.705351 2.415465 -0.319410 -0.517523 -0.277988 0
0.471364 2.293936 -0.915908 -0.489063 -0.723438 0
2.024081 2.538660 -0.145069 -0.374361 0.644731 1
0.063614 0.063614 -1.134610 -1.283623 -0.723438 0
     
9.220710 9.220710 1.620738 0.497987 0.590850 1
1.041124 0.883343 -1.154049 -1.434861 -0.302444 0
1.754631 1.754631 -0.693378 -1.217450 -0.717187 0
6.740194 7.092742 1.484002 0.796796 -0.717187 0
9.219502 15.128319 1.361280 2.247501 2.441243 1
7.911243 10.303513 1.316258 1.273712 0.112300 0
5.818930 7.861126 0.733347 0.462167 -0.717187 0
2.095168 2.095168 -0.580070 -1.133455 -0.717187 0
4.467227 6.716742 1.156409 0.851257 1.005593 1
3.866940 6.013909 0.174614 0.606609 -0.717187 0
7.700460 11.224863 1.498399 1.709212 0.718463 0
4.896236 4.896236 -0.083160 -0.765100 -0.717187 0
0.530275 9.516908 -1.429031 0.494014 0.750366 1
4.648458 8.423667 0.438811 0.669932 0.016590 1
0.319271 3.947910 -1.482478 -0.870844 -0.717187 0
3.037517 6.897781 -0.445771 -0.061539 -0.717187 0
3.484393 10.663377 -0.561299 1.061693 2.441243 1
1.957233 6.177082 -0.805227 -0.410758 0.144203 0
4.651813 4.698691 -0.183827 -0.665484 -0.717187 0
3.506930 4.543229 -0.495251 -0.614948 -0.717187 0
4.277976 5.809340 0.190786 -0.348638 -0.653380 1
1.560929 2.315305 -0.951712 -1.215929 1.898886 0
5.989237 6.981589 0.965454 0.296808 -0.557670 0
2.134805 2.860836 -0.602590 -0.939441 -0.717187 1
0.276906 1.185545 -1.472257 -1.289250 -0.717187 0
     
0.109176 1.739675 -1.277130 -0.868492 2.486969 0
7.017715 11.224069 1.603625 2.206935 -0.435673 1
6.847769 7.353674 1.576687 0.809081 -0.692609 0
1.579129 2.187627 -0.615951 -0.774167 -0.692609 0
0.133645 0.558471 -1.278781 -1.294601 0.559952 0
2.378167 5.142540 0.013974 0.256389 -0.692609 1
5.271775 5.271775 1.035122 0.106338 0.495718 0
6.792483 13.096231 1.640655 2.344259 -0.692609 1
3.878007 2.987964 -0.040982 -0.620668 -0.692609 0
7.104254 8.616109 2.261199 1.216717 -0.692609 0
0.259979 1.861792 -1.226709 -0.585781 1.330759 0
1.151307 5.895051 -0.835926 0.318549 -0.628375 0
3.893613 8.483680 0.170819 0.725524 -0.692609 1
4.263669 5.512420 0.195173 -0.235925 -0.692609 0
3.438824 8.022860 0.411261 0.529368 1.170174 0
1.594649 1.437037 -0.448386 -0.799038 -0.692609 0
3.578458 9.323294 -0.088217 1.080994 0.720537 1
4.657316 5.147627 0.335138 -0.329141 -0.692609 0
1.347109 1.901283 -0.799642 -0.974842 -0.692609 1
0.774335 1.026839 -0.981821 -1.182174 2.486969 0
0.993265 1.988824 -0.860418 -0.808581 -0.114504 0
1.652183 4.317833 -0.425778 -0.281904 0.238783 1
2.109483 1.500619 -0.363913 -0.838838 -0.692609 0
     
1.642144 4.521284 -0.319898 0.444169 -0.083738 0
6.738184 13.890500 2.344818 2.617550 1.067661 1
0.713227 0.541604 -0.945601 -1.184745 -0.851338 0
3.431275 3.202601 -0.110004 -0.458980 -0.397756 0
8.772250 8.772250 2.210027 1.314679 -0.851338 0
1.457619 1.257583 -0.469726 -0.807827 0.509407 0
1.497580 5.515261 -0.462642 0.465531 -0.851338 1
2.418449 2.599833 -0.177913 -0.385665 2.602860 0
2.561885 2.561885 -0.103580 -0.517820 -0.851338 0
0.226339 2.777263 -1.049834 -0.226396 0.788534 0
4.620315 8.231631 0.585502 0.734002 -0.851338 1
2.074421 1.317194 -0.438125 -0.775347 -0.851338 0
4.411502 6.861807 0.435396 0.597486 0.997880 0
1.200977 1.870096 -0.446863 -0.659271 0.369843 1
0.225762 0.583880 -1.051557 -1.157367 -0.746665 0
     
1.284173 1.284173 -0.617583 -0.732877 -0.562750 0
2.794779 15.285009 -0.174863 3.287636 1.802755 1
3.855142 4.500600 0.657653 0.192145 -0.194100 0
3.230576 2.908856 0.507889 -0.184526 -0.747075 0
5.936218 10.025927 1.077804 1.241288 0.235992 1
1.559171 1.656916 -0.603940 -0.605109 -0.747075 0
8.332267 8.332267 2.680989 0.874251 2.294288 0
2.503900 2.478244 0.137181 -0.365142 0.266713 1
0.312777 0.746227 -1.193244 -0.829363 -0.747075 0
0.519357 1.215886 -1.038915 -0.740737 -0.747075 0
0.472313 0.403615 -1.064889 -0.950814 1.188338 0
5.971737 10.389733 1.397273 1.740775 -0.501308 1
4.272642 4.710131 1.107294 0.218367 0.850409 0
0.865603 3.062188 -0.812557 -0.164048 -0.747075 0
0.438388 0.794069 -1.123028 -0.862839 -0.439867 1
2.340258 2.278369 -0.237208 -0.536095 -0.747075 0
0.776718 1.080694 -0.988950 -0.792987 -0.747075 0
3.538009 5.556590 0.259560 0.184557 2.294288 1
2.940948 2.940948 0.101038 -0.382752 -0.747075 0
4.487509 5.361218 1.120453 0.413152 -0.747075 0
1.353508 2.474267 -0.177717 -0.411791 -0.316983 1
0.590947 1.348883 -1.014240 -0.593093 -0.194100 0
     
9.931793 9.931793 2.165382 2.022569 -0.768635 1
3.768913 4.261390 0.152846 -0.047701 2.178131 0
6.286834 5.760110 1.012016 0.776150 -0.193656 1
2.430420 2.754303 -0.492749 -0.576721 -0.768635 0
1.121294 3.111967 -1.114830 -0.751596 -0.265528 0
8.384612 8.384612 1.734668 1.552249 0.884429 1
1.944244 1.864672 -0.837985 -1.242645 -0.768635 0
2.873926 3.970853 0.090655 0.151606 -0.768635 0
2.635462 3.094697 -0.318147 -0.689328 0.129769 1
0.105506 2.121020 -1.536717 -0.651518 -0.624890 0
4.793888 6.205947 0.724768 1.212960 2.789046 0
7.360049 7.360049 1.166591 0.931936 -0.768635 1
4.528057 3.557866 -0.388000 -0.765605 -0.157720 0
5.802691 9.357043 0.525420 1.276951 -0.157720 0
2.959369 2.840024 -0.364877 -0.621308 0.632876 0
1.542055 1.542055 -0.841585 -1.260898 -0.768635 0
1.476380 2.895168 -0.707296 -0.402657 -0.265528 1
1.072796 2.509403 -0.970156 -0.914440 -0.337401 0
     
3.813303 3.558283 1.057898 0.088108 0.004458 0
3.654786 17.034264 0.560351 3.352035 2.545735 1
6.424179 7.217383 2.000465 1.174715 -0.530547 0
4.575859 3.943558 1.294887 0.533073 -0.095855 1
1.082137 3.219247 -0.659354 -0.332902 -0.363358 0
1.128081 0.931642 -0.748182 -0.971137 -0.764612 0
1.174519 7.373593 -0.647112 0.863492 1.442286 1
1.151664 1.151664 -0.780229 -0.994211 -0.764612 0
0.833289 0.962489 -0.854633 -0.971697 -0.229607 0
5.403263 7.326931 2.291903 0.919831 0.940718 1
0.581605 0.618873 -1.010446 -1.097799 -0.764612 0
0.909733 0.909733 -0.866828 -1.045202 -0.764612 0
0.225976 4.023674 -1.192777 -0.038156 -0.764612 0
2.210303 3.265639 -0.143348 0.275415 1.843540 1
4.866505 4.009493 1.553496 0.379924 -0.764612 0
4.074542 7.049283 0.540405 0.686870 -0.630861 1
3.269706 5.192818 0.439150 0.402784 0.472588 0
1.381196 3.738755 -0.368518 -0.194092 -0.764612 0
2.960218 7.503347 0.692526 1.105025 1.007594 1
3.824712 2.589092 0.296670 -0.360115 -0.263044 0
5.834595 9.362313 1.643046 1.262129 -0.764612 0
0.800390 0.800390 -0.797836 -1.004578 0.539464 0
1.315142 1.525526 -0.659415 -0.818904 -0.764612 0
3.850045 6.549373 0.662387 1.029906 2.545735 1
1.766255 1.522457 -0.532491 -0.848339 -0.764612 0
2.459215 2.459215 -0.126359 -0.609201 -0.062417 0
0.325863 3.246325 -1.169870 -0.240916 -0.764612 0
1.148766 0.873405 -0.741171 -0.971213 -0.764612 0
1.118244 3.083759 -0.608381 -0.396064 0.773529 1
0.386234 0.513201 -1.126237 -1.178788 -0.764612 0
     
1.226748 1.407020 -0.602935 -0.787261 2.326606 0
10.199033 13.436913 2.008020 2.079700 -0.486324 1
7.506557 7.614203 1.244397 0.578473 -0.767618 0
1.520285 1.597540 -0.578854 -0.696773 0.045007 0
3.506336 2.733873 -0.010177 -0.456379 -0.767618 0
5.020182 9.072982 0.255897 0.828755 1.138924 1
8.114647 6.190617 1.597561 0.719777 -0.080012 0
0.190196 1.637065 -1.154016 -0.528154 0.357555 1
1.465986 1.465986 -0.683358 -0.948850 -0.767618 0
6.981443 7.997386 1.388754 0.733556 0.857631 1
1.196848 1.653542 -0.741910 -0.718686 -0.736363 0
1.117554 1.285989 -0.783823 -0.834940 -0.767618 0
0.340295 1.327494 -1.058290 -0.948743 1.170179 0
8.916681 11.901233 1.454605 1.790891 -0.361305 1
4.031593 7.089962 0.375415 1.056168 -0.767618 0
0.459867 1.027857 -1.010574 -1.014004 2.326606 1
0.454915 1.552179 -1.031798 -0.698583 -0.767618 0
7.515384 13.831119 1.013688 1.937087 0.138771 1
4.900612 3.899495 -0.049949 -0.485474 -0.767618 0
7.283399 11.357244 1.405381 1.147306 -0.767618 0
0.618312 0.618312 -0.945273 -1.140457 -0.048757 0
0.802414 0.826541 -0.955661 -1.101950 -0.767618 0
1.815727 3.278271 -0.642209 -0.460670 1.795275 1
4.256719 4.481297 0.200458 -0.269207 -0.767618 0
0.772471 5.963385 -0.695348 0.218414 -0.767618 1
     
2.600603 2.544111 0.210891 -0.299781 -0.402045 0
5.265564 21.240208 1.004777 3.469625 1.346382 1
4.366242 4.216629 0.357030 -0.207212 -0.573459 0
4.379593 7.691438 0.560417 0.611641 -0.573459 0
3.717710 4.622976 0.759452 0.178352 -0.573459 1
0.752029 0.752029 -0.801228 -0.808875 2.820547 0
2.679611 2.679611 0.443364 -0.182847 -0.573459 0
10.618459 15.260857 3.155606 2.239721 -0.573459 1
5.300050 5.889201 1.230750 0.328811 -0.573459 0
4.210130 4.210130 0.698126 -0.054702 -0.573459 0
1.112355 1.112355 -0.695273 -0.755580 1.380665 0
0.739066 1.313796 -0.875696 -0.694407 -0.573459 0
0.849915 4.187753 -0.806945 0.088135 -0.059216 1
4.198032 4.245306 0.429063 -0.002215 -0.573459 0
0.953616 5.325993 -0.800899 0.096180 0.832139 1
0.480934 1.186271 -1.107710 -0.736024 -0.573459 0
0.500404 1.763724 -1.084978 -0.663442 -0.573459 0
0.816956 0.816956 -0.953195 -0.885314 -0.573459 0
2.372313 1.916812 -0.231492 -0.522299 2.203455 1
2.439044 2.206208 -0.148022 -0.480314 -0.093499 0
1.991452 2.589738 -0.436765 -0.290028 -0.573459 1
0.650606 2.521307 -0.907274 -0.429421 -0.573459 0
     
3.328880 3.332255 -0.130013 -0.569547 0.354330 1
9.268998 10.338398 2.531547 1.925935 -0.596685 0
3.268440 3.251444 0.405350 0.161461 -0.596685 1
0.272590 2.239420 -1.105480 -0.802221 -0.596685 0
0.335240 0.699568 -1.081327 -1.287174 2.440428 0
2.787465 10.024739 0.057392 1.824891 -0.596685 1
3.659496 4.900440 0.208986 0.191700 -0.596685 0
1.464188 1.464188 -0.667835 -1.132439 -0.596685 0
8.886960 11.032495 2.423638 2.189250 1.612124 1
4.560291 3.756223 0.262650 -0.339844 -0.596685 0
2.120574 7.325755 -0.288739 0.515835 -0.596685 0
5.234721 4.157755 0.633436 -0.034714 -0.443296 1
0.811332 9.174109 -1.023591 0.897342 0.200940 1
4.309621 4.319119 0.246198 -0.150136 -0.596685 0
1.582931 4.340489 -0.539721 -0.027112 -0.596685 0
1.967842 2.270320 -0.295992 -0.748976 2.440428 1
0.369619 1.493676 -1.112952 -1.055283 0.875854 1
4.272364 4.251555 0.666426 0.043865 -0.596685 0
2.165274 2.294921 -0.263287 -0.688687 -0.351262 1
0.626321 2.063716 -0.926686 -0.914140 -0.566008 0
     
1.256144 1.612120 -0.540158 -0.742410 1.503501 0
0.201090 0.201090 -1.272515 -1.303418 -0.774785 0
2.888514 2.578971 0.441727 -0.285730 -0.774785 0
6.669500 9.716614 1.881449 1.821526 0.506751 1
1.851565 1.851565 -0.348404 -0.754804 -0.561195 0
4.977571 7.741305 1.832085 1.170725 -0.774785 0
0.283955 1.735311 -1.256757 -0.313736 1.005126 0
3.246694 3.442093 0.389780 -0.145639 -0.774785 0
4.275270 5.280358 1.321206 0.468420 2.749438 1
0.930783 1.017232 -0.686835 -0.900928 -0.774785 0
0.273265 0.848512 -1.204182 -0.966848 -0.383204 0
0.383086 1.823798 -1.167688 -0.609133 -0.774785 0
3.666020 12.636908 0.660767 2.559305 0.364358 1
2.710380 3.941477 -0.008899 -0.246987 -0.774785 0
1.198874 3.985307 -0.595484 0.538972 0.471153 0
3.472077 3.769882 0.567731 -0.073773 0.542349 1
2.051408 2.493354 -0.013823 -0.215541 -0.774785 0
     
5.547119 5.568351 0.745100 0.212300 -0.603607 0
3.524935 9.908669 0.037359 1.373956 2.472127 1
11.875446 12.691233 2.381135 1.641253 -0.603607 0
1.252579 2.562889 -0.507835 -0.354544 -0.355063 0
13.328228 12.133126 3.549007 2.468029 0.483774 1
1.323047 1.246055 -0.305011 -0.691082 -0.603607 0
4.376149 9.469016 1.122429 1.711651 -0.603607 0
3.284962 13.630707 -0.118429 1.687019 0.452706 1
7.853701 7.853701 1.155631 0.506196 -0.603607 0
1.284751 4.222248 -0.502662 -0.143684 1.322610 0
0.169474 2.892346 -0.868038 -0.402818 -0.603607 1
0.342852 0.461572 -0.807208 -1.069721 0.110957 0
1.421991 1.288384 -0.559117 -0.899120 -0.603607 0
1.013795 1.278963 -0.643401 -0.842709 -0.603607 1
0.031991 0.032306 -0.909292 -1.185941 -0.603607 0
0.551125 1.404960 -0.771741 -0.892809 -0.603607 0
1.671263 1.857322 -0.481051 -0.785468 2.472127 1
0.157037 0.336808 -0.874710 -1.102896 -0.603607 0
1.905945 2.256146 -0.307777 -0.586136 0.266297 0
5.223568 6.741529 0.348019 0.176849 -0.541471 1
3.208108 7.613679 -0.119647 0.252701 -0.603607 0
2.936437 3.784368 -0.113174 -0.421565 -0.603607 1
2.042597 3.181937 -0.384104 -0.475503 2.285719 0
2.080649 3.661188 -0.283532 -0.293715 -0.603607 0
1.460985 2.382315 -0.537401 -0.471885 -0.603607 1
1.281897 2.174858 -0.549457 -0.707901 1.291542 0
3.327077 9.142238 0.543968 1.445610 -0.603607 1
1.692332 4.200821 -0.239062 -0.148067 -0.603607 0
     
0.302612 0.302612 -1.053525 -1.246645 -0.687069 0
3.389412 6.799231 0.367438 1.623537 2.482314 0
6.374928 6.374928 1.394283 0.728932 -0.687069 1
3.344543 3.142303 0.051913 0.173464 -0.687069 0
0.967159 0.700850 -0.810447 -1.050462 0.401406 0
4.855606 10.773692 0.408146 1.558637 -0.430957 1
